200,00000000	-0,06004644	0,01850825
200,20000000	0,00511135	-0,02059363
200,40000000	0,02576515	0,00908890
200,60000000	0,00471955	0,03390467
200,80000000	-0,01643033	0,00662365
201,00000000	-0,00920657	-0,02928024
201,20000000	0,02667699	-0,01358146
201,40000000	0,01998732	0,01292093
201,60000000	-0,02517965	0,01623007
201,80000000	-0,02590805	-0,01946629
202,00000000	0,01886467	-0,02031341
202,20000000	0,02343335	0,02557149
202,40000000	-0,01312434	0,02659870
202,60000000	-0,02455312	-0,02302987
202,80000000	0,02976995	-0,02267535
203,00000000	0,02755060	0,00785698
203,20000000	-0,02144419	0,02299225
203,40000000	-0,02805605	-0,01624181
203,60000000	0,00448512	-0,02002490
203,80000000	0,01861860	0,01344329
204,00000000	-0,00574872	0,03281964
204,20000000	-0,01563927	-0,00535657
204,40000000	0,00570063	-0,02441802
204,60000000	0,02901649	-0,00441505
204,80000000	-0,00322051	0,01868204
205,00000000	-0,03842803	-0,00196185
205,20000000	-0,00858610	-0,02712875
205,40000000	0,02032715	-0,00350359
205,60000000	0,00436706	0,04206280
205,80000000	-0,02782510	0,00871962
206,00000000	-0,00056275	-0,02572305
206,20000000	0,03885713	-0,00386071
206,40000000	0,00479872	0,02488717
206,60000000	-0,02779113	-0,00769018
206,80000000	-0,00457612	-0,02894209
207,00000000	0,02265764	-0,00259076
207,20000000	-0,00681735	0,02670993
207,40000000	-0,02271052	0,00992915
207,60000000	-0,00506448	-0,01887387
207,80000000	0,03282763	-0,00863066
208,00000000	0,01329368	0,02303138
208,20000000	-0,02180881	0,00482708
208,40000000	-0,01025113	-0,02805953
208,60000000	0,02246513	-0,01190021
208,80000000	0,00346155	0,02237480
209,00000000	-0,03300473	0,01575772
209,20000000	-0,00584115	-0,02357165
209,40000000	0,03168905	-0,00043380
209,60000000	0,00349967	0,03112648
209,80000000	-0,02463449	0,00634920
210,00000000	0,01001297	-0,03603596
210,20000000	0,02852906	-0,00173526
210,40000000	-0,00055618	0,01375447
210,60000000	-0,03379844	0,00094760
210,80000000	-0,00028514	-0,02672802
211,00000000	0,01318030	0,00254104
