150,00000000	0,89955340
150,20000000	0,89518849
150,40000000	0,91465265
150,60000000	0,90515881
150,80000000	0,89903630
151,00000000	0,89296131
151,20000000	0,90771812
151,40000000	0,90534612
151,60000000	0,91097454
151,80000000	0,89830657
152,00000000	0,90810553
152,20000000	0,91754988
152,40000000	0,90972654
152,60000000	0,89823974
152,80000000	0,90105771
153,00000000	0,90508267
153,20000000	0,89969162
153,40000000	0,90744765
153,60000000	0,90857078
153,80000000	0,91316026
154,00000000	0,90062298
154,20000000	0,90820219
154,40000000	0,91377396
154,60000000	0,90300139
154,80000000	0,91018230
155,00000000	0,90731714
155,20000000	0,91470848
155,40000000	0,89822468
155,60000000	0,89243993
155,80000000	0,89898729
156,00000000	0,90874490
156,20000000	0,91378157
156,40000000	0,90513669
156,60000000	0,90177133
156,80000000	0,90695573
157,00000000	0,90683007
157,20000000	0,90379271
157,40000000	0,90391402
157,60000000	0,90498796
157,80000000	0,90202658
158,00000000	0,91151880
158,20000000	0,90169914
158,40000000	0,90269792
158,60000000	0,90014698
158,80000000	0,90746358
159,00000000	0,90631173
159,20000000	0,90475960
159,40000000	0,89810089
159,60000000	0,90651319
159,80000000	0,91218690
160,00000000	0,90762654
160,20000000	0,89276942
160,40000000	0,89351552
160,60000000	0,89676505
160,80000000	0,90722160
161,00000000	0,89779741
161,20000000	0,89348968
161,40000000	0,90118934
161,60000000	0,90293394
161,80000000	0,90134678
162,00000000	0,90260440
162,20000000	0,90835464
162,40000000	0,89339691
162,60000000	0,89204858
162,80000000	0,90308592
163,00000000	0,90977974
163,20000000	0,90014635
163,40000000	0,88980223
163,60000000	0,89625425
163,80000000	0,90828943
164,00000000	0,90439754
164,20000000	0,90743720
164,40000000	0,89197447
164,60000000	0,90440823
164,80000000	0,90028948
165,00000000	0,90153745
165,20000000	0,90723225
165,40000000	0,90901974
165,60000000	0,90816005
165,80000000	0,90366239
166,00000000	0,89823114
166,20000000	0,89986412
166,40000000	0,90901552
166,60000000	0,90526562
166,80000000	0,90201695
167,00000000	0,90857061
167,20000000	0,91178771
167,40000000	0,90860773
167,60000000	0,91401360
167,80000000	0,91840266
168,00000000	0,91819216
168,20000000	0,91986204
168,40000000	0,91385005
168,60000000	0,92052658
168,80000000	0,92049555
169,00000000	0,92018991
169,20000000	0,92736140
169,40000000	0,92093776
169,60000000	0,92242761
169,80000000	0,92610538
170,00000000	0,92487832
170,20000000	0,92112535
170,40000000	0,92249281
170,60000000	0,92806707
170,80000000	0,92971071
171,00000000	0,92592318
171,20000000	0,93110023
171,40000000	0,93503617
171,60000000	0,92915558
171,80000000	0,93384715
172,00000000	0,93532323
172,20000000	0,93489171
172,40000000	0,93278910
172,60000000	0,93738707
172,80000000	0,93954375
173,00000000	0,94326756
173,20000000	0,93662573
173,40000000	0,93734927
173,60000000	0,94644144
173,80000000	0,94677618
174,00000000	0,95302150
174,20000000	0,95000092
174,40000000	0,94578086
174,60000000	0,94766028
174,80000000	0,94496769
175,00000000	0,94973875
175,20000000	0,95453393
175,40000000	0,95615592
175,60000000	0,95551158
175,80000000	0,95366212
176,00000000	0,95680172
176,20000000	0,96134235
176,40000000	0,95838777
176,60000000	0,95965516
176,80000000	0,96436591
177,00000000	0,96343217
177,20000000	0,96427220
177,40000000	0,96536452
177,60000000	0,96812533
177,80000000	0,96687324
178,00000000	0,96693130
178,20000000	0,97092063
178,40000000	0,96940273
178,60000000	0,97254987
178,80000000	0,96843618
179,00000000	0,97091322
179,20000000	0,97490104
179,40000000	0,97327424
179,60000000	0,97475511
179,80000000	0,97662966
180,00000000	0,97812987
180,20000000	0,97740595
180,40000000	0,97870595
180,60000000	0,97987656
180,80000000	0,98027254
181,00000000	0,97922777
181,20000000	0,98127766
181,40000000	0,98109520
181,60000000	0,98153918
181,80000000	0,98142985
182,00000000	0,98587736
182,20000000	0,98480660
182,40000000	0,98666377
182,60000000	0,98495644
182,80000000	0,98501501
183,00000000	0,98539831
183,20000000	0,98356682
183,40000000	0,98660890
183,60000000	0,98463147
183,80000000	0,98637476
184,00000000	0,98774040
184,20000000	0,98714478
184,40000000	0,98745574
184,60000000	0,98696372
184,80000000	0,98955119
185,00000000	0,99155759
185,20000000	0,98809783
185,40000000	0,99068776
185,60000000	0,99052107
185,80000000	0,99199065
186,00000000	0,99352039
186,20000000	0,99189461
186,40000000	0,99126896
186,60000000	0,99243420
186,80000000	0,99279064
187,00000000	0,99200475
187,20000000	0,99174310
187,40000000	0,99282077
187,60000000	0,99392137
187,80000000	0,99328349
188,00000000	0,99380441
188,20000000	0,99413134
188,40000000	0,99417636
188,60000000	0,99345189
188,80000000	0,99234455
189,00000000	0,99415087
189,20000000	0,99431565
189,40000000	0,99320105
189,60000000	0,99460739
189,80000000	0,99471393
190,00000000	0,99541584
190,20000000	0,99566421
190,40000000	0,99534115
190,60000000	0,99624827
190,80000000	0,99441682
191,00000000	0,99602325
191,20000000	0,99496947
191,40000000	0,99450559
191,60000000	0,99547622
191,80000000	0,99628850
192,00000000	0,99527140
192,20000000	0,99696143
192,40000000	0,99748235
192,60000000	0,99771183
192,80000000	0,99683301
193,00000000	0,99563403
193,20000000	0,99583280
193,40000000	0,99458636
193,60000000	0,99504150
193,80000000	0,99595162
194,00000000	0,99601628
194,20000000	0,99623294
194,40000000	0,99700949
194,60000000	0,99675222
194,80000000	0,99686767
195,00000000	0,99662044
195,20000000	0,99681383
195,40000000	0,99648306
195,60000000	0,99662543
195,80000000	0,99626519
196,00000000	0,99470823
196,20000000	0,99417569
196,40000000	0,99449908
196,60000000	0,99466904
196,80000000	0,99393550
